	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
S.st.3.6.19.r1	0.23590986	0.31780283	0.36924254	0.27876288	0.24198021	0.24774298	0.25591704	0.33825393	0.3250619	0.35896746	0.30315415	0.35456947	0.36343186	0.37040469	0.35889095	0.22111694	0.33583454	0.3292638	0.34703636	0.25518545	0.35484281	0.35650753	0.32954801	0.30863834	0.24054786	0.31834818	0.36061081	0.32009237	0.31995266	0.23279675	0.31081176	0.36553604	0.32918083	0.34239041	0.33968112	0.32318365	0.32702495	0.38751676	0.23783235	0.20549323	0.35514711	0.23805496	0.23063509	0.29936769	0.29162548	0.26785423	0.27570083	0.33478578	0.20717234	0.20924918	0.26177156	0.2759397	0.23244753	0.25283135	0.46057252	0.33916804	0.2861653	0.3247148	0.20094947	0.24792816	0.39686743	0.38483297	0.20919059	0.46248475	0.22567447	0.33583679	0.25288449	0.33480007	0.34104165	0.27947026	0.28285763	0.31735503	0.3333634	0.33698316	0.36666139	0.32712171	0.33453681	0.27925907	0.25010235	0.35586187	0.29399178	0.5177645	0.24687567	0.32417637	0.28175604	0.27003452	0.32886488	0.33224825	0.29870032	0.47546427	0.25561914	0.28424433	0.3554301	0.32671235	0.30698864	0.35566478	0.30440224	0.30801619	0.32322354	0.26048227	0.29050446	0.21213874	0.35012557	0.26734491	0.22904803	0.33211531	0.3217523	0.28619926	0.34561787	0.26252763	0.33876306	0.33253307	0.31392616	0.32352286	0.34955769	0.27662437	0.25244256	0.23904197	0.34546021	0.28696144	0.3365741	0.31012136	0.33352583	0.0	0.32723325	0.33802748	0.34709436	0.34110549	0.21177166	0.28428395	0.33603885	0.29110521	0.33102666	0.26691124	0.33234805	0.32434764	0.34118354	0.30924747	0.311736	0.35753434	0.24471079	0.34556665	0.33398878	0.23526519	0.30413165	0.32744542	0.36992596	0.34009489	0.32635411	0.30449636
R.mt.5.26.r2	0.43335653	0.50553668	0.19154087	0.44885297	0.4490529	0.39428717	0.40231441	0.14567556	0.16062461	0.46861355	0.48936904	0.19441258	0.18567211	0.19825646	0.4429908	0.42719103	0.17203657	0.49040963	0.14614813	0.3761601	0.46648412	0.2843692	0.46363334	0.48138965	0.43974749	0.44679409	0.17749598	0.4703463	0.45930727	0.4383235	0.45471575	0.26064547	0.46541444	0.1778836	0.17922259	0.17853366	0.45464096	0.30876447	0.31980842	0.37671732	0.52203654	0.42928311	0.32586096	0.46749964	0.46786805	0.45301402	0.44583756	0.50509229	0.32163603	0.37943201	0.42322437	0.46579523	0.41070176	0.44057992	0.36895397	0.51998329	0.47210149	0.50518211	0.40204966	0.44024415	0.25424978	0.26148612	0.38647484	0.31821082	0.4092823	0.10058668	0.23099666	0.06477564	0.13834784	0.17663087	0.42943086	0.13051076	0.11414215	0.13041379	0.45005924	0.11804872	0.09167656	0.13007766	0.3614595	0.18749432	0.40058213	0.57992045	0.19716002	0.1138262	0.15545635	0.23176021	0.10954685	0.13152634	0.10409347	0.54486328	0.37489295	0.139948	0.19119041	0.06611038	0.44863279	0.12470185	0.10260497	0.14189982	0.13679415	0.21725338	0.37627689	0.37019045	0.1350487	0.37318132	0.37815054	0.08160376	0.12117501	0.47857547	0.10394468	0.20844242	0.11821071	0.10808518	0.12967607	0.11980629	0.1274816	0.12998986	0.21775889	0.2226096	0.094907	0.47172875	0.11695683	0.11538941	0.09790562	0.32723325	0.0	0.12145661	0.11938063	0.12987034	0.36622267	0.1590706	0.11674538	0.103307	0.07708245	0.46025151	0.0795923	0.12898401	0.12180657	0.45845054	0.10317211	0.12682563	0.2207179	0.12808558	0.08832837	0.38487994	0.27556342	0.14266125	0.48091861	0.16518482	0.12679556	0.31678929
R.ls.6.23.r.3	0.4365155	0.52667947	0.23684218	0.45159804	0.44646531	0.38366184	0.39421628	0.13386853	0.14642546	0.48138096	0.51126163	0.25103859	0.20608252	0.20030995	0.45626771	0.44018418	0.21512416	0.48391196	0.115704	0.37321525	0.47463357	0.32151195	0.47685067	0.47534188	0.45461994	0.44222208	0.21215383	0.46433267	0.46967706	0.45248953	0.44715226	0.2964209	0.47730429	0.16926057	0.18108012	0.19239947	0.46570681	0.3462047	0.34066939	0.40168773	0.54867621	0.45262668	0.34931717	0.47518901	0.4645134	0.47431205	0.45702045	0.52928046	0.34761518	0.40183292	0.44413782	0.48951968	0.43414995	0.46272729	0.36443008	0.54659472	0.4993119	0.52768892	0.42978027	0.45918022	0.23748205	0.28713927	0.40173781	0.27714857	0.43037651	0.14898571	0.25577931	0.10942631	0.14675055	0.18977286	0.43767021	0.14206661	0.12751384	0.13693006	0.46139103	0.11194827	0.14908193	0.14001543	0.38218777	0.18814915	0.39459916	0.5858563	0.20250267	0.07613305	0.17723278	0.2590707	0.1283442	0.13923263	0.1139224	0.55260615	0.37855748	0.14265941	0.20184432	0.12065655	0.46104208	0.1273526	0.10573624	0.15169499	0.1962872	0.23644937	0.3728646	0.39588196	0.18285445	0.37042017	0.40137553	0.11854505	0.11590696	0.48630998	0.14128007	0.22897747	0.1417375	0.12323257	0.15869524	0.15630152	0.12960155	0.13685499	0.2392705	0.23482957	0.14811335	0.4842959	0.12652552	0.1011813	0.14224473	0.33802748	0.12145661	0.0	0.16785242	0.11179907	0.39103302	0.18409741	0.11543579	0.12780977	0.1206802	0.47681342	0.08964681	0.12047874	0.1186784	0.46224007	0.14428788	0.1384159	0.23511737	0.15505763	0.137475	0.40886431	0.31543315	0.14695746	0.49814818	0.18263341	0.17217351	0.3142215
R.ls.5.26.r1	0.44348256	0.49324135	0.1648726	0.45716724	0.45877533	0.40495842	0.41033752	0.17365777	0.17565388	0.45653206	0.47785635	0.17524983	0.17710474	0.18845037	0.43830221	0.42500324	0.15353556	0.49828792	0.17504936	0.38707313	0.45422605	0.25925473	0.45046539	0.48989088	0.44201838	0.45666634	0.16135935	0.47843333	0.45306218	0.43580107	0.46157522	0.25408452	0.45842297	0.20742429	0.20721668	0.20789913	0.44733089	0.3114157	0.31285597	0.39159707	0.49753951	0.41829988	0.31854543	0.47316769	0.47425516	0.44059583	0.45298291	0.49088976	0.32487454	0.38240846	0.41504994	0.45292218	0.39866293	0.43077475	0.40767796	0.50704814	0.46144468	0.49495744	0.38632373	0.42546738	0.30066381	0.30769711	0.39477519	0.36989249	0.40658943	0.08854117	0.22934253	0.10004217	0.12840979	0.18435916	0.43184789	0.14319785	0.12574056	0.1345344	0.47185611	0.17304865	0.09480889	0.18911393	0.36744733	0.19142271	0.41090156	0.59249678	0.22919853	0.16376285	0.16958482	0.22688868	0.11056322	0.16980575	0.1676575	0.55775429	0.38230524	0.17807229	0.19850404	0.11567853	0.45150094	0.12466708	0.15782672	0.15751889	0.14414988	0.22960453	0.38731282	0.37028576	0.07154465	0.38691073	0.37897871	0.10058877	0.14749202	0.4961273	0.09814209	0.21015419	0.11160204	0.09789005	0.14934708	0.12754596	0.15942447	0.18578273	0.22458806	0.23915771	0.08731691	0.46929568	0.14947714	0.1642889	0.10980347	0.34709436	0.11938063	0.16785242	0.0	0.15654605	0.36594068	0.18064601	0.11876455	0.15164577	0.1063578	0.45838606	0.12330293	0.13944512	0.1505956	0.47991421	0.12472012	0.1104779	0.23469973	0.10888939	0.08750094	0.38908991	0.25870893	0.16075124	0.492132	0.15282207	0.11288001	0.32676968
R.ds.4.28.r2	0.43599197	0.51560218	0.22082153	0.45414595	0.45079194	0.38045495	0.38967415	0.1719381	0.17802143	0.47703989	0.5000274	0.23636146	0.17717591	0.16639452	0.43417126	0.44362169	0.20782979	0.49243407	0.14982505	0.36335284	0.47467336	0.30186576	0.47215562	0.48312761	0.45596677	0.44851977	0.20081318	0.47227018	0.47388059	0.45364652	0.45455447	0.28255777	0.47932158	0.16000138	0.16266041	0.1783813	0.4696873	0.33183041	0.3308749	0.41008002	0.54116038	0.44257323	0.34212914	0.47683136	0.46916343	0.46928916	0.45919514	0.52478119	0.33910621	0.40661733	0.44080521	0.48540343	0.42497434	0.45277738	0.39553527	0.53695385	0.49300777	0.51882137	0.42745854	0.45615925	0.288673	0.28882644	0.40454404	0.26381906	0.42423118	0.15328598	0.24851288	0.12092846	0.11303158	0.16739919	0.43181284	0.09547026	0.09003845	0.09329859	0.46189672	0.1453588	0.1572935	0.1613884	0.374294	0.23862174	0.38040231	0.58284377	0.19777218	0.11675552	0.14777693	0.24841891	0.10037737	0.17533064	0.13759941	0.5513179	0.37423667	0.16204564	0.23610411	0.13248684	0.46068801	0.08496155	0.13204541	0.10404436	0.17721761	0.21776312	0.35844521	0.38182425	0.1609748	0.35361096	0.39074194	0.12098748	0.08113069	0.49228463	0.11751212	0.214671	0.11885429	0.10249058	0.17809285	0.13491531	0.16770534	0.15017708	0.21370359	0.21766514	0.15523626	0.47267969	0.16227809	0.12156739	0.15905982	0.34110549	0.12987034	0.11179907	0.15654605	0.0	0.38036709	0.15160812	0.06878906	0.14283554	0.12076181	0.46686289	0.11255618	0.14948565	0.14740271	0.46519978	0.13617567	0.10536621	0.22249492	0.17097772	0.14772783	0.3962386	0.29570308	0.19856907	0.49518477	0.201748	0.1780629	0.29431255
S.st.5.4.24.r1	0.26571152	0.27499583	0.3622685	0.29338242	0.26915593	0.25489254	0.2543329	0.38393983	0.37526396	0.3009285	0.24959497	0.36850313	0.37700726	0.38164721	0.30171385	0.23622174	0.36659454	0.33703784	0.3910856	0.25799021	0.29909495	0.39235915	0.27824019	0.33454224	0.23085116	0.31259742	0.38002693	0.32099279	0.30736864	0.21852505	0.32793284	0.40317058	0.30965877	0.39094753	0.38513334	0.37249875	0.30243803	0.43297976	0.19931113	0.25884091	0.31143071	0.18272354	0.19253815	0.27596567	0.28154378	0.22334715	0.24918145	0.28880228	0.19193306	0.22677562	0.22116124	0.2156544	0.18707069	0.21419527	0.50597056	0.29521544	0.2450677	0.27053566	0.23439037	0.18266052	0.44823287	0.46296567	0.25188091	0.51057239	0.20457393	0.36227237	0.23363413	0.36721445	0.34486347	0.25848002	0.17805257	0.32994781	0.35816028	0.34728944	0.42400823	0.38762161	0.35905687	0.33781731	0.12260437	0.40452503	0.23546332	0.56714164	0.27983115	0.38492113	0.27666592	0.24935802	0.35062282	0.38942085	0.35900018	0.51767979	0.15922104	0.32679107	0.40327304	0.36518761	0.32180998	0.37514718	0.35333442	0.32440595	0.35228956	0.26114563	0.22836316	0.07541598	0.36052447	0.21919051	0.09191887	0.35801071	0.36352514	0.33988842	0.36109493	0.21481539	0.34885428	0.35910367	0.37780354	0.34660414	0.39142201	0.33284541	0.207	0.21318119	0.36358039	0.20520786	0.38926404	0.37294382	0.36702123	0.21177166	0.36622267	0.39103302	0.36594068	0.38036709	0.0	0.26581437	0.36864663	0.33765565	0.3611501	0.19862832	0.37781727	0.37997678	0.3872834	0.32930123	0.3472525	0.36641474	0.25222027	0.38027537	0.37304428	0.09497339	0.25877101	0.38560958	0.4059724	0.38787237	0.34099521	0.32668494
S.st.4.4.24.r3	0.35337339	0.43154386	0.22784953	0.38937241	0.3748367	0.31226331	0.31787123	0.20051678	0.19018033	0.39004729	0.40997834	0.23453806	0.20533527	0.21599812	0.36383268	0.35659833	0.22458769	0.41237771	0.20030929	0.29291142	0.3902038	0.3055713	0.38666298	0.39828731	0.37094201	0.36659889	0.22189568	0.38542036	0.39988437	0.36717434	0.39295459	0.29078849	0.40173544	0.20860342	0.20215389	0.19316774	0.39134052	0.33938757	0.23943506	0.3727581	0.4809008	0.34462015	0.24946232	0.37860132	0.37907391	0.38145504	0.35855534	0.44376479	0.25000949	0.34845419	0.34979603	0.38960973	0.339207	0.36760968	0.42681961	0.46119961	0.41249445	0.43922111	0.37290016	0.36001869	0.31523118	0.3338932	0.36243126	0.3484787	0.34230256	0.18165532	0.16313776	0.16023266	0.13252658	0.07410943	0.32070022	0.10386128	0.13756209	0.12480223	0.42391118	0.18832802	0.1901573	0.1600724	0.25695564	0.26719224	0.28166269	0.56640415	0.15017238	0.1790049	0.06335765	0.16664613	0.13927783	0.20808974	0.16098871	0.52249432	0.26700035	0.15266872	0.27432239	0.15586814	0.39469037	0.14970141	0.15508153	0.09724194	0.19172513	0.14381096	0.25764445	0.27058045	0.16803418	0.25555456	0.2830707	0.15619944	0.13350313	0.43456029	0.15607802	0.10772576	0.14129853	0.13394644	0.21536081	0.15017175	0.20019716	0.15007432	0.11265497	0.10894852	0.18665296	0.39082697	0.20591263	0.16658929	0.1903696	0.28428395	0.1590706	0.18409741	0.18064601	0.15160812	0.26581437	0.0	0.14066028	0.14283818	0.15343465	0.37754015	0.16448186	0.19437371	0.18857977	0.40471582	0.15623023	0.15093339	0.15105502	0.1984385	0.18220149	0.28403328	0.22173298	0.22907709	0.44159403	0.23493458	0.17517136	0.24608863
R.ds.4.28.r1	0.42971505	0.5080329	0.19684037	0.45077929	0.44953114	0.37933805	0.38821137	0.16111622	0.16216907	0.46691855	0.49316032	0.21823912	0.16374985	0.16585384	0.43104804	0.43723075	0.18652807	0.48975419	0.14062965	0.3585605	0.46476116	0.29595054	0.46230052	0.48099111	0.44952855	0.44701117	0.18334746	0.47014276	0.46308763	0.44618128	0.45310131	0.27397531	0.469953	0.16501314	0.16460591	0.17399606	0.45984726	0.32426209	0.32454818	0.40718724	0.5275975	0.43274207	0.33391056	0.46717988	0.46703699	0.45761624	0.45026304	0.51136157	0.33280867	0.39745889	0.43057245	0.47124459	0.4143045	0.44642552	0.39880207	0.52685097	0.48294283	0.51010523	0.41850604	0.44266561	0.29009762	0.30002722	0.3988462	0.29321206	0.41769106	0.1286204	0.2367752	0.10368374	0.09191264	0.14951907	0.42562156	0.08783312	0.07023613	0.08414933	0.46709286	0.14723158	0.13601808	0.16068344	0.36204796	0.2250422	0.38096811	0.58720919	0.20002878	0.1267701	0.13516113	0.23848179	0.07375501	0.16631262	0.13443859	0.55242606	0.36855453	0.15950352	0.22467835	0.1173023	0.46055757	0.07471943	0.13020643	0.09493604	0.16902979	0.21250628	0.35865145	0.37331771	0.12817922	0.3541214	0.38010208	0.10650114	0.07809773	0.49387069	0.09214408	0.1995039	0.09509421	0.06313556	0.16620835	0.11779383	0.16077964	0.15053796	0.20588909	0.20836098	0.13469732	0.46873011	0.15617933	0.12991281	0.1349662	0.33603885	0.11674538	0.11543579	0.11876455	0.06878906	0.36864663	0.14066028	0.0	0.13485974	0.10097107	0.45912661	0.09635328	0.14245657	0.13794179	0.46760678	0.12785005	0.08766145	0.2149195	0.14177396	0.12328363	0.388501	0.28634038	0.18120029	0.49102199	0.18168086	0.15118856	0.29617185
S.st.1.6.19.r1	0.39577621	0.47705268	0.22849977	0.41450161	0.41234448	0.35793073	0.36273153	0.14318684	0.15897717	0.43857029	0.46142384	0.23121092	0.21576771	0.22750512	0.41532816	0.40180577	0.20074609	0.45280117	0.14457583	0.34264156	0.43678138	0.30259264	0.43417452	0.44190975	0.41732355	0.40970571	0.21883056	0.43300186	0.43694529	0.41621918	0.41550695	0.28061837	0.44398686	0.19657406	0.19808821	0.20728736	0.43117108	0.33075813	0.29179776	0.36119334	0.50999598	0.40255885	0.30050458	0.43621126	0.42995181	0.42695	0.4162775	0.48091785	0.29787127	0.35881749	0.39625575	0.43715151	0.38366176	0.4127031	0.36851043	0.49661393	0.44770241	0.47830951	0.38503966	0.41202325	0.25506392	0.27568506	0.36163064	0.31221366	0.3842763	0.13751598	0.20406936	0.1104959	0.16680032	0.14899423	0.39012372	0.13757064	0.13609789	0.15703345	0.4217092	0.12221892	0.13412954	0.09496484	0.33350522	0.18156134	0.35636477	0.55936607	0.16065586	0.12097394	0.13671887	0.20598771	0.13731767	0.11974308	0.08354331	0.52033902	0.33527915	0.09994872	0.18988885	0.0970977	0.41227909	0.15785017	0.07625017	0.14047126	0.15712741	0.1933545	0.33427423	0.34450837	0.16440768	0.33168304	0.35388682	0.11409404	0.13692963	0.44651303	0.1376338	0.19456002	0.15043341	0.1371424	0.13354621	0.13772783	0.12212798	0.0948977	0.18592809	0.1901722	0.13138692	0.43705733	0.11861353	0.11988701	0.12785506	0.29110521	0.103307	0.12780977	0.15164577	0.14283554	0.33765565	0.14283818	0.13485974	0.0	0.10939525	0.42861109	0.11455698	0.13817171	0.11615469	0.42105094	0.11345633	0.16335977	0.18896128	0.15096526	0.12771575	0.35663044	0.26301698	0.13823503	0.45278767	0.17282096	0.16377068	0.28548565
S.st.3.5.27.r3	0.42596958	0.49887247	0.19357898	0.44811982	0.44585943	0.38363448	0.39064142	0.14512553	0.15934554	0.4566833	0.48343027	0.20179111	0.17535162	0.18531911	0.43064607	0.42643028	0.1777169	0.48723962	0.1381394	0.36464893	0.45552221	0.29089855	0.45340823	0.47917954	0.4402945	0.4434006	0.17597753	0.46843885	0.45694124	0.43683225	0.45048132	0.26803192	0.46298249	0.18940551	0.19117086	0.19296517	0.45207893	0.31245556	0.31126139	0.39002963	0.52280771	0.42407472	0.32136901	0.46379017	0.4648543	0.44778675	0.44264189	0.49814058	0.32132452	0.38665968	0.4216908	0.46008338	0.40512449	0.43743081	0.3833454	0.51461554	0.47011182	0.50143716	0.40944797	0.43372922	0.27467595	0.27924641	0.39525289	0.32149749	0.40848431	0.10385811	0.22627649	0.07108383	0.12399973	0.16734084	0.42368933	0.11118033	0.10292756	0.11602222	0.45967947	0.13556137	0.09752197	0.14564581	0.35419941	0.19886823	0.384823	0.58207746	0.20163517	0.11813257	0.14363072	0.22597692	0.09569698	0.14000649	0.1180206	0.54676523	0.36777036	0.14873269	0.19915504	0.07276061	0.44939554	0.1047953	0.10758426	0.13075731	0.13512688	0.20805877	0.36304846	0.36798412	0.12653963	0.36231507	0.37285523	0.06354235	0.11839392	0.48420934	0.08803543	0.20214545	0.10474576	0.09849631	0.14152166	0.10874564	0.13401109	0.13883313	0.20741526	0.21451951	0.08839487	0.46970722	0.12957246	0.12591422	0.10190109	0.33102666	0.07708245	0.1206802	0.1063578	0.12076181	0.3611501	0.15343465	0.10097107	0.10939525	0.0	0.45957612	0.08492209	0.13300034	0.1273852	0.45905129	0.09858252	0.10667264	0.21064599	0.12078425	0.0928475	0.37801925	0.26926325	0.156211	0.48359634	0.16807621	0.13572809	0.30847706
S.st.7.4.24.r3	0.31607668	0.31236831	0.44324682	0.3206673	0.31119259	0.32263044	0.32500354	0.44995529	0.44563298	0.37088098	0.30243189	0.45962489	0.471701	0.47703917	0.37740051	0.29605896	0.43611698	0.35648628	0.46015548	0.32774985	0.37098245	0.46960345	0.35005871	0.35870942	0.28237078	0.3626275	0.46786467	0.35555025	0.34477256	0.28817765	0.36194816	0.48202828	0.34016409	0.45697283	0.45401218	0.44737909	0.34401495	0.49765112	0.31409685	0.21533109	0.21491137	0.25452262	0.30767585	0.31150261	0.31451592	0.27974341	0.29905331	0.33817698	0.29652578	0.19820994	0.30061116	0.26071404	0.27647095	0.28436755	0.56063824	0.30490666	0.27192468	0.25997588	0.22759647	0.23756618	0.52338657	0.52018071	0.19521509	0.58068283	0.25703653	0.45316567	0.35517083	0.46614333	0.45138925	0.36860618	0.25323199	0.42788889	0.44912218	0.44767938	0.43814901	0.46475729	0.46013363	0.41840967	0.24883291	0.46183121	0.32247324	0.57328614	0.37947641	0.46681853	0.37966728	0.37390274	0.45010144	0.46465443	0.44093766	0.51903575	0.27178438	0.41140359	0.45198004	0.46397481	0.31142384	0.46210282	0.44217316	0.41774621	0.4571824	0.37073581	0.32924098	0.18468808	0.44736847	0.31875907	0.20558609	0.46399819	0.45401664	0.34994338	0.46279567	0.33788735	0.4534149	0.44819517	0.4430208	0.45302056	0.45667181	0.41281135	0.32378452	0.32314123	0.46765937	0.06764774	0.46045436	0.45382998	0.46220229	0.26691124	0.46025151	0.47681342	0.45838606	0.46686289	0.19862832	0.37754015	0.45912661	0.42861109	0.45957612	0.0	0.47424769	0.44525384	0.45910492	0.35773495	0.45139434	0.46190324	0.36260111	0.44688181	0.44906002	0.21859383	0.39013527	0.45171266	0.40784638	0.44179889	0.44232447	0.411518
R.ls.5.26.r3	0.43333675	0.51040894	0.20438027	0.45094635	0.4523926	0.39129625	0.40107627	0.15115676	0.16840557	0.46667413	0.49513622	0.2153451	0.18282337	0.18538032	0.44615608	0.43215685	0.18580525	0.49338191	0.14329155	0.37449166	0.46343236	0.2873046	0.46058852	0.48461091	0.44534829	0.45073903	0.17648694	0.47317946	0.45929199	0.44364292	0.45533283	0.26575315	0.46724606	0.17803488	0.18408467	0.18054604	0.4561459	0.31509107	0.32551544	0.3863422	0.53120418	0.43547173	0.33506816	0.47056234	0.47153375	0.4567321	0.44965966	0.50928363	0.33422085	0.39035649	0.42841241	0.47527523	0.41669292	0.44740182	0.36220577	0.52555835	0.47735579	0.51174903	0.41343632	0.44527123	0.24851794	0.27256256	0.39366314	0.29960692	0.41412058	0.11435536	0.23809014	0.06886588	0.1258029	0.18500645	0.4400309	0.1143711	0.10535445	0.11535189	0.46061254	0.1224126	0.10640138	0.1448344	0.37048516	0.19838112	0.40335575	0.58792055	0.2043664	0.08109256	0.15623289	0.23682467	0.09842343	0.13976012	0.11225745	0.55720096	0.38181253	0.15130578	0.21115395	0.0760669	0.46069537	0.11275615	0.10742533	0.12992888	0.14790705	0.22346394	0.38010109	0.38348233	0.14915328	0.37621174	0.38983056	0.07839674	0.10262153	0.49245401	0.09469544	0.21718162	0.10281451	0.09310912	0.15075469	0.11421457	0.1450238	0.1455553	0.22163019	0.22864778	0.10902748	0.48419197	0.13462385	0.09390865	0.1005507	0.33234805	0.0795923	0.08964681	0.12330293	0.11255618	0.37781727	0.16448186	0.09635328	0.11455698	0.08492209	0.47424769	0.0	0.12869679	0.12406119	0.46879672	0.09850279	0.11599439	0.22346846	0.13696634	0.10286721	0.39533064	0.28477294	0.15871793	0.49404871	0.1877113	0.14214326	0.31866015
R.ds.6.23.r.3	0.43245826	0.52128165	0.22239428	0.4445661	0.44090657	0.38519926	0.39772956	0.12312865	0.13886366	0.4822587	0.50596541	0.23893905	0.23197094	0.23406921	0.46006105	0.43261874	0.1852142	0.47769328	0.1255637	0.37401191	0.47443129	0.31701897	0.47385577	0.46750896	0.44526014	0.43497032	0.21468171	0.45723279	0.4625633	0.44425921	0.4433812	0.29453728	0.46864107	0.18337387	0.20193786	0.23030023	0.45894089	0.34388194	0.33508605	0.36695113	0.51811651	0.44515242	0.33992931	0.47149375	0.45927852	0.46643679	0.45122279	0.51884492	0.33787476	0.36783162	0.4388519	0.47795506	0.42555383	0.45660575	0.38385896	0.5350233	0.48545262	0.5219663	0.39981853	0.44904798	0.27049219	0.30221575	0.37314321	0.33592133	0.42444487	0.12901743	0.25776975	0.12034699	0.18016659	0.19784136	0.42198301	0.17178597	0.14540422	0.16537434	0.44254617	0.10310315	0.15188555	0.14439647	0.37388539	0.16111553	0.39685396	0.57203046	0.20669427	0.11322655	0.18670518	0.26138562	0.13799562	0.12668637	0.13325792	0.53488285	0.37359168	0.13643785	0.14873972	0.13285511	0.43106112	0.16001228	0.12275032	0.17287117	0.21026856	0.24133417	0.3761771	0.37715572	0.14083243	0.37405733	0.38604463	0.13645725	0.14800052	0.47110844	0.15325417	0.23693173	0.15169942	0.13042907	0.11481694	0.18245914	0.09966293	0.13687095	0.24571468	0.23626265	0.15122195	0.45129542	0.09899578	0.11559674	0.14867793	0.32434764	0.12898401	0.12047874	0.13944512	0.14948565	0.37997678	0.19437371	0.14245657	0.13817171	0.13300034	0.44525384	0.12869679	0.0	0.09749638	0.44977191	0.1574091	0.15770548	0.23583415	0.12643055	0.11583062	0.39936587	0.30876355	0.12430154	0.47712174	0.11907327	0.15069475	0.31187802
